CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
105095808,5197178.5,6773.2,6771.9,6774.1,6036.1,6034.9,6039,13011.6,13011.5,13013.6,5957.4,5956.5,5960.2,406.4,407.5,9073,8680.5,5143.2,5145.4,5143.7,56668.7,56676.2,56686.3,7837,7835.8,7835.9,4701.1,4699,4706.4,1898.9,1891.8,1917.5,860.4,2254.3,2249.1,2250.4,1195.7,1194.8,1196.5,3277.6,3274,3274.7,6338.6,6337.8,6341.3,3611.4,3608,176.8,167,8305.8,8308.3,8311,3355.1,3356,3358.7,4145.8,4148.7,4151.2,15518.4,15526.5,15526.3,167,167,41.82,26.360001
112104872,5228020.5,6773.4,6772.5,6774.8,6038.4,6037,6040.4,13013.9,13012.4,13012.3,5957.3,5956.7,5960.9,406.4,407.5,9073.2,8679.8,5142.5,5144.5,5143.2,56669.5,56663.7,56684.1,7834.9,7833.1,7834.1,4700.1,4697.6,4705.2,1899,1891.7,1917.5,860.4,2254.2,2249.4,2250.1,1195.7,1194.7,1196.3,3277.1,3273.5,3274.3,6338.2,6336.4,6340.6,3611.8,3610.2,176.8,167,8307.8,8313.4,8310.8,3355.2,3356.6,3359.7,4147.3,4147.8,4152.5,15509.5,15517.6,15497.6,167,167,41.849998,26.33
129588672,5132382,6773.9,6773.2,6775.3,6038,6035.1,6041.1,13012.9,13011.1,13013,5957,5955.9,5960.2,406.4,407.5,9072.8,8680.3,5142.6,5145.1,5143.5,56670.6,56663.9,56673.5,7835.6,7836,7833.7,4700.2,4698.3,4705.9,1898.9,1891.8,1917.4,860.5,2254.4,2249.1,2249.9,1195.7,1194.6,1196.4,3277.5,3273.7,3274.5,6339.4,6338.9,6342.3,3612.7,3610.2,176.8,167,8306,8306.7,8308.7,3354.9,3355.4,3358.2,4149.1,4149.4,4149.9,15519,15529,15529.8,167,167,41.59,26.34
146938784,5149778,6769.9,6768.7,6770.4,6033.7,6032.7,6037.3,13009.2,13006.8,13008.5,5956.1,5955,5958.8,406.4,407.5,9072.7,8680.4,5140.6,5143.2,5141.8,56659.7,56667.2,56667.4,7828.4,7828.7,7828.9,4697.6,4695.4,4703.1,1898.9,1891.8,1917.5,860.4,2253.9,2248.8,2249.7,1195.6,1194.6,1196.2,3276.8,3273,3273.7,6339.5,6339.2,6341.9,3612.7,3610.5,176.8,167,8304.3,8304,8303.8,3354.4,3355.5,3358.1,4146.7,4147.5,4150.1,15511.9,15505.7,15503.9,167,167,41.619999,26.34
181440224,5198518,6769,6768.2,6770.4,6032.9,6031.6,6035.2,13006.6,13006.7,13006.8,5956.1,5954.6,5957.9,406.4,407.5,9073.3,8680.1,5141.8,5144.3,5142.4,56664.4,56662.2,56665.6,7828.8,7828.3,7827.2,4698.5,4696.4,4703.5,1898.9,1891.8,1917.4,860.5,2253.9,2248.9,2249.6,1195.6,1194.6,1196.3,3276.9,3273.4,3273.9,6339.5,6339.1,6341.3,3612.7,3611.2,176.8,167,8301.7,8305.8,8306.5,3353.4,3354.6,3356.6,4146.3,4146.9,4149.7,15508.1,15518,15515.7,167,167,42.119999,26.34
177638400,5128872,6766.8,6765.4,6767.5,6034.5,6033.8,6036.5,13005.5,13002.9,13005.4,5953.8,5952.3,5956,406.4,407.5,9073.6,8680,5141.8,5143.6,5142.2,56665.8,56674.1,56667.2,7830.4,7828.4,7827.8,4697.7,4695.2,4703.1,1898.9,1891.8,1917.5,860.4,2253.8,2248.6,2249.6,1195.5,1194.6,1196.3,3276.5,3272.9,3273.6,6338.4,6337.1,6340.6,3613.7,3611.7,176.8,167,8303,8307.1,8312.5,3352.7,3354.3,3356.9,4146,4146.7,4147.4,15503.6,15513.4,15508.7,167,167,42.139999,26.360001
202830528,5111975,6766.7,6765.5,6767.8,6033.2,6031.8,6035.3,13006.9,13006.1,13006.9,5953.9,5953.4,5956.9,406.4,407.5,9072.4,8680.1,5141.7,5143.5,5142,56662.5,56661.2,56662.3,7829.3,7828.8,7828.8,4697.1,4695.5,4703.1,1898.9,1891.8,1917.5,860.4,2253.8,2248.8,2249.6,1195.6,1194.6,1196.3,3276.8,3272.9,3273.8,6340.3,6340.2,6342.7,3612.6,3609.9,176.8,167,8298.2,8301.5,8303,3352,3353.5,3355,4145.2,4144.3,4149.8,15505.1,15498.4,15498.3,167,167,42.580002,26.34
158312112,5328456.5,6767.4,6766.3,6769,6030.7,6024.8,6029.2,13006.1,13006.6,13008.3,5954.7,5953.1,5956.9,406.4,407.5,9072.5,8680.8,5142.3,5144.4,5143,56658.5,56651.3,56648.1,7832.3,7829.9,7829.1,4699,4697.2,4704.9,1899,1891.7,1917.5,860.4,2253.1,2248.1,2248.9,1195.7,1194.6,1196.4,3277.6,3274.1,3274.9,6341.9,6340.6,6343.4,3611.2,3609,176.8,167,8296.8,8298.8,8307.1,3352.6,3354.9,3356.2,4147,4146.2,4147.3,15503.2,15506,15499.2,167,167,42.23,26.34
141671888,4977648,6766.8,6765.9,6767.4,6023.4,6022.1,6026.8,13001.9,13002.5,13004.6,5953.4,5951.2,5955.2,406.4,407.5,9072.5,8680.7,5139.7,5142.1,5140.7,56644.2,56640.9,56645.4,7824.4,7823.9,7821.9,4695.9,4693.6,4701,1898.9,1891.8,1917.5,860.5,2254.1,2248.8,2249.6,1195.5,1194.5,1196.1,3275.5,3272,3272.5,6337.6,6337.3,6340.7,3610.3,3608.1,176.8,167,8293.5,8300.5,8302.1,3351.7,3353.4,3355.1,4147.6,4145.8,4147.5,15501.3,15503.1,15497.3,167,167,41.450001,26.34
134104376,5131797,6764.6,6764.2,6766.1,6022.8,6022.5,6027.1,13002,13001.5,13003.4,5952.5,5951.7,5955.6,406.4,407.5,9072.5,8680.6,5140.3,5143.3,5141.4,56644.7,56644.8,56652.7,7826.4,7826.2,7825.5,4696.9,4694.7,4702.6,1899,1891.8,1917.5,860.4,2253.8,2248.7,2249.7,1195.5,1194.5,1196.2,3276.6,3273,3273.8,6341,6339.8,6342.5,3612.6,3610.2,176.8,167,8293.9,8299.2,8302.6,3351.2,3352.9,3354.8,4144.4,4144.4,4146.5,15497.7,15507.2,15493.6,167,167,41.82,26.360001
128084800,4743842.5,6764.1,6763,6765.4,6019.9,6018.1,6023.7,13003.4,13000.6,13002.8,5952.4,5950.3,5954.6,406.4,407.5,9072.9,8680,5140.5,5142.6,5141.3,56646.3,56653.1,56658.9,7827,7825.4,7824.3,4695.3,4693.1,4700.5,1899,1891.8,1917.5,860.4,2253.7,2248.6,2249.5,1195.5,1194.5,1196.2,3275.9,3272.7,3273.5,6338.5,6338.3,6341.3,3612.3,3610,176.8,167,8297,8299.8,8299.6,3350.6,3351.9,3354.8,4146.2,4147.5,4149.3,15480.4,15484.6,15477,167,167,41.5,26.34
110537272,5146244,6761.5,6760.7,6762.6,6018.1,6017.7,6021.4,13002.4,13001.1,13002.7,5951.2,5950,5954.1,406.4,407.5,9072.9,8680.1,5139.2,5141.7,5139.9,56637.6,56640.4,56640.3,7822.2,7821.8,7819.6,4694.5,4692.4,4700.2,1899,1891.8,1917.5,860.5,2253.7,2248.1,2249.1,1195.4,1194.4,1196.1,3276.3,3272.8,3273.3,6340,6339.7,6341.8,3611.9,3610.6,176.8,167,8295.2,8298.4,8302.3,3350.3,3351.9,3353.1,4145.1,4144.9,4145.7,15489.3,15484,15483.7,167,167,41.700001,26.34
104850920,5063038.5,6765.6,6764.1,6767,6020.4,6018.9,6022.9,13005.1,13003.3,13004.6,5951.8,5950.8,5954.6,406.4,407.5,9072.9,8680.4,5140.3,5142.8,5140.7,56641.3,56635.6,56639.4,7826.1,7824.1,7823.7,4695.3,4693,4700.6,1898.9,1891.8,1917.5,860.5,2253.8,2248.5,2249,1195.4,1194.4,1196.1,3275.7,3272.5,3272.7,6338.4,6337.4,6340,3611.8,3609.8,176.8,167,8289,8297.1,8298.7,3349.3,3351,3353,4146.1,4145.8,4148.5,15484.3,15477.4,15485.3,167,167,41.689999,26.370001
98828056,4998874.5,6762.2,6761.8,6763.9,6017.6,6016.9,6021,13001.3,13001.4,13001.4,5951.1,5949.9,5953.8,406.4,407.5,9073.7,8679.9,5139.8,5142,5140,56617.5,56615.3,56626.4,7823.7,7823,7821.8,4694.2,4692.7,4700.5,1899,1891.9,1917.5,860.3,2253.5,2248.3,2249,1195.4,1194.4,1196.2,3275.5,3271.8,3272.4,6338.8,6338.3,6341.3,3611.5,3609.5,176.8,167,8290.2,8293.5,8295.9,3348,3349.1,3351.6,4146.3,4145.9,4147.3,15481,15481.5,15464.9,167,167,41.490002,26.360001
94272888,5087389,6763.3,6762.3,6764.2,6017.2,6015.4,6019.3,13000.8,12998.8,13000.6,5950.6,5949.9,5953.5,406.4,407.5,9073.8,8679.6,5140.1,5142.2,5140.7,56623.6,56630.4,56625.9,7821.5,7821.2,7821.1,4693.6,4691.1,4698.7,1898.9,1891.7,1917.5,860.4,2252.7,2247.8,2248.7,1195.5,1194.3,1196,3275.3,3271.8,3272.4,6337.9,6337.4,6340.3,3611.1,3608.8,176.8,167,8291,8295.5,8296,3346.9,3348.9,3350.6,4145,4145.2,4146.8,15499.4,15496.9,15500,167,167,41.279999,26.34
97885424,5140500.5,6761.3,6759.2,6761.6,6013.5,6012.1,6017.2,12997.1,12995.8,12996.3,5948.9,5948.3,5952,406.4,407.5,9073.7,8680.4,5138.7,5140.8,5139.1,56617.5,56618.3,56618.4,7819.9,7819.6,7817.9,4692.2,4690,4697.7,1899,1891.8,1917.5,860.5,2253,2248,2248.7,1195.3,1194.3,1195.9,3274.6,3271,3271.7,6338.9,6338.4,6340.9,3612.2,3610,176.8,167,8290.5,8291.8,8295.7,3346.2,3348.4,3350.4,4141.7,4142.6,4144.9,15493.2,15497.3,15484.3,167,167,41.220001,26.34
101945504,5091374,6755.5,6754,6756,6004.9,6003.4,6007.2,12993.1,12993.2,12993.1,5947.4,5946.2,5950.2,406.4,407.5,9073,8680.6,5138.4,5140.7,5138.8,56617.1,56602.8,56618.6,7819.1,7817.9,7817.4,4691.4,4689.3,4697,1898.9,1891.8,1917.4,860.5,2252.9,2247.6,2248.5,1195.3,1194.4,1196,3275.2,3271.6,3272.3,6338.1,6336.9,6340,3612.9,3610.2,176.8,167,8291.6,8290.5,8296.2,3346.9,3348.6,3351,4142.2,4140.8,4144.4,15487,15476.8,15484.1,167,167,41.509998,26.360001
130543016,5086106.5,6758.9,6757.7,6759.8,6008.3,6006.8,6010.4,12999.4,12997.8,12999.4,5948.3,5946.9,5951,406.4,407.5,9072.9,8680.8,5138.7,5140.8,5139.1,56612.1,56607.9,56619.1,7818.3,7817.5,7817.4,4692.5,4690.7,4698.3,1898.9,1891.7,1917.6,860.5,2252.7,2247.7,2248.4,1195.4,1194.3,1196,3275.9,3272.2,3272.8,6337.9,6337.3,6340.4,3611.5,3610.3,176.8,167,8290.5,8291.3,8297.5,3346.6,3347.1,3349.5,4142.3,4141.9,4145.7,15482.4,15492.3,15465,167,167,41.91,26.360001
125286632,5132562,6758.6,6757.1,6759.2,6006.1,6003.9,6008.7,12999,12997.4,12997.4,5947.1,5946.5,5950.3,406.4,407.5,9073.1,8679.9,5138.5,5140.3,5139.2,56597.2,56592.4,56604.6,7816.2,7815.8,7814.6,4690.7,4689.1,4696.3,1899,1891.8,1917.5,860.4,2252.3,2247.5,2248.2,1195.3,1194.2,1195.9,3274.7,3270.8,3271.6,6334.9,6334.4,6338.7,3611.8,3609.2,176.8,167,8285.6,8289.4,8286.7,3345.5,3347.5,3349.1,4142.1,4141.9,4144.1,15503.5,15489.1,15492.2,167,167,41.450001,26.370001
133981504,5149778,6752.5,6750.8,6753.4,5999.6,5999.5,6004.8,12992.4,12991.4,12990.8,5945.5,5944.3,5948.7,406.4,407.5,9073,8680.6,5137.9,5140.1,5138.6,56591.6,56595.4,56601.5,7816.6,7814.4,7814.6,4691.5,4688.7,4697,1899,1891.8,1917.6,860.5,2252.7,2247.7,2248.3,1195.3,1194.3,1196,3274.8,3271.4,3271.8,6335.6,6336.3,6339.9,3613.2,3610.8,176.8,167,8279.5,8288,8289.4,3345.9,3347.6,3349.9,4142.2,4141.7,4145,15482.3,15482.9,15475.6,167,167,41.650002,26.389999
137865488,4990175,6756.1,6755.6,6757.6,6003.8,6002,6006.9,12997.6,12995,12996.9,5947.1,5946.2,5950,406.4,407.5,9073.3,8680.1,5138.1,5140.6,5138.7,56593.8,56585.7,56601.6,7817.9,7816.3,7815.2,4692.4,4690.1,4698,1898.9,1891.7,1917.5,860.4,2252.6,2247.1,2248,1195.3,1194.3,1196,3275.1,3271.7,3272.2,6337,6335.6,6339.2,3612.2,3611.3,176.8,167,8282.7,8285.2,8285.9,3344.9,3346.4,3348.9,4139.2,4139.2,4140.9,15482.4,15471,15466.9,167,167,41.849998,26.370001
173734272,5159998.5,6754.9,6753.2,6755.5,6000.4,5999.5,6003.8,12995,12992.4,12994.6,5945.3,5944.1,5948.1,406.4,407.5,9072.9,8680.2,5136.9,5139.4,5137.4,56594,56590.1,56587.7,7814.4,7812,7811.5,4690.1,4687.9,4695.3,1899,1891.9,1917.6,860.5,2252.5,2247.4,2248.5,1195.2,1194.2,1195.9,3274.3,3271,3271.2,6336.5,6335.6,6338.9,3612.2,3610.7,176.8,167,8281,8282.1,8286.1,3345.2,3346.2,3348.9,4141.9,4142.1,4143.6,15489,15482.4,15474.1,167,167,41.110001,26.360001
176299968,5175887,6754.5,6753.2,6755.2,6000.5,5998.4,6002.9,12993.9,12993.1,12992,5945.2,5943.7,5948.1,406.4,407.5,9073.1,8679.9,5137.9,5139.7,5138.9,56589.4,56599.5,56596.6,7815.2,7815.2,7815.5,4691.9,4689.7,4696.8,1898.9,1891.8,1917.6,860.5,2252.4,2247.3,2248,1195.2,1194.2,1196,3274.6,3271,3271.8,6337.2,6336.5,6339.3,3613,3610.8,176.8,167,8276.2,8281.3,8284.9,3344.6,3346.1,3348.1,4142.1,4143.1,4144.3,15482.4,15483.2,15467.4,167,167,41.07,26.360001
