CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
140988976,6016222,7270.5,7269.3,7271.3,6341,6338.1,6342.4,14467.5,14468.1,14468.2,6189.1,6188.3,6191.2,405.8,406.9,9063.6,8672.4,5675.7,5678,5677,59954.2,59935.2,59941.1,8500,8498,8498.1,4792.1,4789.1,4796.5,1896.8,1889.7,1915.6,859.3,2391.8,2386.6,2387.3,1219.9,1218.9,1220.6,3436.3,3432.8,3433.5,6786.4,6785.4,6788.2,3612.3,3610.5,176.6,167,8709.4,8714.5,8716.8,3559,3560.4,3563.6,4400.8,4403.4,4406.1,16612.5,16613.9,16625.6,167,167,37.84,25.059999
142673952,6379306.5,7268.8,7267.8,7269.5,6338.9,6337.1,6343.1,14463.7,14462.3,14462.8,6189.1,6187.3,6191,405.8,406.9,9064.6,8672.6,5674.7,5677.2,5675.6,59897.2,59929.6,59933.7,8496.3,8496.8,8494.5,4791.1,4788.7,4796.4,1896.7,1889.6,1915.6,859.3,2391.2,2385.7,2386.7,1219.8,1218.9,1220.6,3436.4,3432.7,3433.3,6786,6785.4,6788.5,3614.4,3612.2,176.6,167,8710.4,8712.1,8711.4,3557.7,3559.5,3561.7,4404,4403.5,4405.5,16627.6,16623.8,16631.1,167,167,37.810001,25.08
117936136,5607554,7267.4,7265.5,7267.7,6335.8,6335.9,6337.3,14463.4,14463.5,14465.2,6187.8,6186.5,6190.4,405.8,406.9,9064.4,8672.8,5674.2,5676.5,5674.8,59913.2,59920.2,59927.3,8496.4,8493.7,8493,4790.4,4788.5,4795.7,1896.8,1889.6,1915.6,859.3,2390.7,2385.6,2386.5,1219.7,1218.7,1220.4,3435.7,3432.2,3432.8,6785.9,6785,6788.6,3613,3610.8,176.6,167,8709.7,8710.8,8712,3557.5,3558.5,3560.8,4401.7,4399.4,4402.7,16577.3,16587.5,16575.2,167,167,37.810001,25.110001
133340152,6099466.5,7263.9,7263,7264.5,6334.4,6334.4,6336.9,14462.7,14460.1,14461.4,6186.1,6185.2,6188.7,405.8,406.9,9063.6,8672,5673.6,5675.9,5674.1,59864.8,59871.8,59869,8491.9,8490.5,8489.9,4789.9,4787.3,4794.9,1896.8,1889.6,1915.7,859.4,2390.5,2385.2,2386.4,1219.7,1218.7,1220.4,3435.3,3431.5,3432.6,6785.2,6784.9,6788.3,3612.4,3610.6,176.6,167,8705.8,8710,8712.5,3556.3,3558.4,3559.5,4402.2,4403.7,4403.4,16604.4,16605.3,16599.4,167,167,37.77,25.08
155741008,6086203.5,7263.1,7261.1,7263.5,6331.3,6328.8,6333.9,14457.1,14455.9,14456.5,6185.6,6184.5,6188.1,405.8,406.9,9064.7,8672.6,5672.9,5674.6,5673.3,59878.7,59868.4,59866.2,8489.8,8489.4,8488.7,4788.9,4787,4794.5,1896.7,1889.6,1915.6,859.3,2390.3,2384.9,2385.7,1219.6,1218.5,1220.3,3434.7,3431,3432.1,6784.6,6783.4,6786.7,3611.8,3609.7,176.6,167,8703.8,8702.6,8709.3,3555.8,3556.8,3559.1,4404,4401.9,4404.4,16609.1,16603,16607.1,167,167,37.759998,25.08
134722080,5928842,7261,7259.4,7261.4,6329.7,6326.8,6332.5,14457.7,14455.7,14457,6185.1,6183.7,6187.8,405.8,406.9,9064.4,8672.4,5671.8,5674.4,5672.8,59871.3,59871.3,59872.1,8489.2,8488,8486.6,4788.4,4786.6,4793.9,1896.7,1889.6,1915.7,859.3,2390,2384.8,2385.8,1219.6,1218.6,1220.2,3434.5,3431,3431.8,6783.9,6783.5,6786.7,3611.1,3608.5,176.6,167,8704.4,8702.1,8706.1,3554.5,3556.4,3557.5,4399.6,4399.1,4400.5,16592.1,16588.9,16599.3,167,167,37.759998,25.08
124725648,6039639.5,7259,7258.1,7260.2,6326.9,6323.9,6328.9,14452.2,14450.7,14451.3,6183.3,6182.1,6185.6,405.8,406.9,9064.9,8672.2,5670.8,5673.3,5671.8,59832.5,59828.4,59838.6,8485.6,8484.8,8483.1,4788.1,4785.9,4793.4,1896.8,1889.6,1915.8,859.4,2389.7,2384.7,2385.4,1219.5,1218.4,1220.2,3434,3430.3,3431.2,6784.1,6783,6786.3,3613.7,3611.1,176.6,167,8698.2,8702.8,8702.4,3554.1,3556,3558.3,4400.8,4400.9,4402.7,16591.8,16591.1,16593.3,167,167,37.709999,25.1
139343328,5820587.5,7257.6,7256.8,7258.8,6326.9,6324,6329.7,14448,14448.7,14447.6,6183,6181.8,6185.9,405.8,406.9,9063,8671.7,5670.6,5672.8,5671.3,59828.1,59824.1,59827.6,8485.6,8484.3,8484.2,4787.7,4785.8,4792.9,1896.8,1889.6,1915.7,859.4,2389.3,2384.2,2384.9,1219.4,1218.4,1220.1,3433.6,3430,3430.8,6784.9,6784.7,6788.1,3614.4,3611.8,176.6,167,8694.3,8698.5,8702.8,3552.8,3554.7,3557,4397.5,4398.3,4401.4,16589.8,16594.3,16598.7,167,167,37.700001,25.110001
134227456,6344711,7256.7,7255.7,7257.8,6322.4,6321.5,6325.2,14449.6,14446.4,14449.1,6183.4,6181.3,6186,405.8,406.9,9065.2,8672,5669.8,5671.6,5670.4,59821.2,59827.6,59819.5,8483.8,8482,8482,4787.2,4784.9,4792,1896.8,1889.8,1915.7,859.4,2388.9,2383.6,2384.3,1219.4,1218.4,1220.1,3433.3,3429.7,3430.3,6785.5,6784.6,6787.8,3612.7,3610.1,176.6,167,8703.2,8706.6,8709.6,3550.6,3552.6,3554.4,4398.1,4397.8,4398.9,16614,16596.5,16598.8,167,167,37.73,25.120001
109359368,5864293.5,7255.5,7254.2,7256.3,6321.1,6318.3,6321,14446.1,14445.1,14446,6182.5,6180.2,6184.8,405.8,406.9,9064.5,8672.2,5669.1,5671.3,5669.5,59816.4,59819.9,59826.2,8480.9,8478.5,8477.4,4786,4784,4791.7,1896.8,1889.6,1915.7,859.4,2388.3,2382.8,2384,1219.2,1218.2,1219.9,3432.8,3429,3430.2,6782.6,6781.9,6785.9,3612.7,3610.4,176.6,167,8690.1,8695.9,8701.3,3549.5,3551.8,3553.1,4396.6,4395.6,4398.6,16573.4,16559.3,16573.3,167,167,37.73,25.110001
142257600,6046569,7252.9,7251.2,7253.7,6317.1,6315.3,6320.4,14443.1,14441,14443.6,6180.9,6179.5,6182.4,405.8,406.9,9063.8,8671.7,5668.9,5670.4,5669.1,59803.3,59814.8,59805.9,8477.6,8477.5,8475.6,4785.2,4783.6,4791.2,1896.8,1889.7,1915.6,859.3,2388.1,2382.9,2383.6,1219.2,1218.2,1219.9,3432.2,3428.7,3429.1,6780.9,6780.3,6783.9,3612.5,3610.4,176.6,167,8689.8,8693.9,8695.4,3548.5,3551,3553,4396.8,4397,4399.6,16588.2,16583,16580.1,167,167,37.799999,25.120001
150647248,5900673.5,7250.7,7248.8,7250.4,6315.1,6316,6318.7,14439.6,14437.4,14438,6178.9,6177.5,6181.2,405.8,406.9,9064.3,8672,5667,5669,5667.4,59797.5,59798,59798,8474.4,8473.2,8471.5,4784.3,4782.3,4790,1896.8,1889.7,1915.7,859.4,2387.2,2382.1,2382.8,1219,1218,1219.7,3431.4,3427.7,3428.4,6778.7,6777.4,6779.8,3612.1,3609.9,176.6,167,8688.6,8693,8694.4,3549.3,3550.8,3551.7,4393.7,4393,4395.9,16575.2,16568.9,16576.2,167,167,37.77,25.139999
