CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
131511520,5216365.5,7214,7212.9,7215.1,5576.1,5574.9,5579.5,14217.4,14216,14217.3,6319.2,6318.2,6321.5,406.3,407.4,9072.2,8680,5544.4,5546.7,5544.9,58426.9,58429.5,58435.8,8028.3,8026.9,8026.6,4699.9,4698.2,4705.7,1898.3,1891,1917,860.1,2328.2,2323,2323.6,1228.1,1227.1,1228.8,3387.9,3383.9,3384.7,6862.1,6862.7,6865.3,3609.9,3610.5,176.8,167,8300,8307.1,8311.3,3298.7,3298.9,3301.3,4166.8,4165.6,4167.5,15153.2,15154.2,15158.4,167,167,35.509998,26.65
142257600,5156814.5,7215.5,7214.5,7216.1,5579.6,5578.8,5583,14217.2,14215.4,14217,6319.4,6318.8,6322.2,406.3,407.4,9072.4,8680.1,5543.2,5545.4,5544.3,58422.9,58416.9,58432.7,8026.6,8025.1,8026,4699.4,4697.4,4704.9,1898.3,1891.1,1917,860.1,2327.9,2322.7,2323.3,1228.1,1227.1,1228.8,3387,3383.6,3384.3,6862.2,6862,6864.9,3614.2,3612.1,176.8,167,8298.7,8302.4,8306,3298,3299.7,3300.7,4169.6,4170.1,4171.3,15169.6,15162.5,15146.2,167,167,35.599998,26.629999
134846304,5158315,7215.5,7214,7216.4,5575.1,5574.3,5579.4,14215.3,14215.1,14219,6319.6,6318.5,6321.9,406.3,407.4,9072.7,8679.7,5543.9,5545.8,5544.4,58431.6,58422.7,58426.6,8026.3,8025.5,8024.6,4700,4697.5,4705.2,1898.3,1891.2,1917,860.2,2328.2,2322.9,2323.7,1228.1,1227.2,1228.8,3387.4,3383.8,3384.5,6862.6,6862.6,6865.6,3612.9,3610.4,176.8,167,8299.3,8304.6,8307.2,3296.7,3297.7,3299.4,4166.7,4168.6,4170.6,15152,15148.9,15153.7,167,167,35.599998,26.639999
128422232,5092305,7215,7213.3,7215.8,5577.1,5576.6,5580.4,14215.7,14215,14216.8,6319.8,6318.2,6321.4,406.3,407.4,9072.8,8679.9,5543.6,5545.8,5544.1,58427.1,58440.2,58440.2,8027.7,8027.4,8026.2,4700.1,4698.5,4705.8,1898.2,1891.1,1917,860.1,2328.1,2323.1,2323.5,1228.2,1227.2,1228.9,3388.1,3384.4,3384.9,6864.4,6864.2,6867.5,3613.9,3611.6,176.8,167,8304.2,8310.3,8310.8,3297.4,3299.5,3301.5,4167.2,4168.4,4170.3,15171.9,15156.3,15165.7,167,167,35.580002,26.67
129245088,5162777,7215.6,7213.8,7216.1,5576.1,5571.8,5575.5,14217.1,14216.7,14217.5,6319.9,6318.8,6321.8,406.3,407.4,9072.7,8680.1,5543.2,5545.6,5544.1,58413.4,58425.5,58432.2,8028.8,8028.4,8026.4,4699.7,4697.9,4705.5,1898.2,1891.1,1917,860.2,2328.2,2323,2323.7,1228.2,1227.1,1228.9,3388.1,3384.3,3385.3,6865.2,6864.2,6867.2,3614.1,3610.3,176.8,167,8306.1,8311,8311.2,3298.8,3299.8,3301.6,4168.7,4169.3,4168.4,15162,15150.4,15151.9,167,167,35.5,26.639999
130659656,5410215,7214,7212.8,7215.1,5575.8,5573.3,5581.3,14215.3,14213.4,14213.7,6319.7,6318,6321.7,406.3,407.4,9073.1,8680.5,5542.5,5545.1,5543.9,58412.7,58428.2,58418.3,8027.7,8026.2,8025.9,4700.4,4698.5,4706.1,1898.2,1891.1,1917,860.2,2327.8,2322.9,2323.7,1228.3,1227.2,1228.9,3387.7,3384.5,3385.4,6864.6,6864.4,6866.6,3614.5,3612.4,176.8,167,8300.8,8308.1,8307.8,3296.5,3298,3300,4167.6,4168.4,4169,15157,15166.8,15162,167,167,35.459999,26.639999
132224968,5369098.5,7212.1,7210.9,7212.8,5577.3,5576.1,5580.7,14212.8,14210,14211.7,6318.6,6317.2,6320.8,406.3,407.4,9073.3,8679.5,5542.3,5544.7,5543.1,58420.4,58415.1,58420.3,8029,8027.8,8027.5,4700.1,4698.3,4706.2,1898.3,1891.1,1917,860.2,2327.4,2322.5,2323.2,1228.2,1227.2,1228.9,3388.2,3384.8,3385.5,6864.5,6864.9,6866.8,3609.8,3610.7,176.8,167,8303,8307,8310.1,3298.4,3299.3,3301.6,4168,4168.1,4170.5,15156,15160.5,15144.2,167,167,35.349998,26.639999
144828736,5148826.5,7212.2,7210.3,7212.6,5574.7,5574.5,5583.7,14214.5,14209.9,14214.2,6317.6,6316.5,6320.3,406.3,407.4,9072.6,8679.7,5542.4,5544.1,5542.7,58418,58428.3,58436.4,8028.7,8027.7,8026.9,4700.4,4698.4,4705.9,1898.3,1891,1917,860.2,2327.7,2322.6,2323.3,1228.2,1227.2,1228.9,3388,3384.7,3385.3,6865.5,6864.7,6867.7,3613.9,3611.1,176.8,167,8305.6,8308.9,8308.8,3298,3299.6,3301.3,4167.7,4167,4169.8,15148.5,15155.7,15140.8,167,167,35.369999,26.639999
132976416,5450899.5,7210.4,7208.5,7210.8,5583.1,5576.4,5584.2,14212.2,14211.7,14212.1,6317.5,6316.8,6319.8,406.3,407.4,9071.8,8680.7,5541.7,5544.2,5542.6,58414.4,58408.2,58422.4,8030.2,8029.4,8028.6,4700.9,4699.6,4707,1898.2,1891,1917,860.1,2327.7,2322.4,2323.1,1228.3,1227.2,1228.9,3388.3,3384.9,3385.6,6864.7,6863.6,6867,3613.3,3611.8,176.8,167,8309.1,8312.8,8316.5,3298.9,3300.8,3301.7,4166.5,4166.6,4167.5,15148.6,15136.7,15139.5,167,167,35.41,26.65
130543016,5049796,7208.7,7207.2,7208.9,5578.4,5574.8,5580.6,14210.6,14208.6,14210.5,6317.4,6315.8,6319.7,406.4,407.4,9072,8679.7,5541.6,5543.5,5542.5,58413,58406,58414.6,8029.4,8029.9,8029,4701.1,4699,4706.3,1898.2,1891.1,1917,860.1,2327.8,2322.7,2323.7,1228.2,1227.1,1228.8,3388.3,3384.8,3385.5,6865.3,6864,6867.3,3614.4,3612.4,176.8,167,8307.7,8313.2,8314.3,3298.8,3300.2,3302.2,4166.1,4165.3,4168,15155.1,15147,15162.1,167,167,35.509998,26.639999
135879984,5098119.5,7208.3,7206.6,7209.2,5577.6,5578.4,5580.2,14209.5,14208.5,14209.9,6317.3,6316.2,6319.6,406.3,407.4,9073.3,8679.7,5541.3,5543.5,5542,58413.6,58417.7,58420.7,8027.8,8026.5,8025.3,4700.3,4698.8,4706,1898.2,1890.9,1917,860.1,2327.3,2322.1,2322.9,1228.1,1227,1228.8,3387.9,3384.4,3385,6863.9,6863,6866.5,3614,3611.1,176.8,167,8303.7,8308.9,8314.8,3298.5,3300.5,3302.9,4166,4166.4,4169.3,15155.7,15155.5,15157.6,167,167,35.549999,26.629999
