CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
111315560,4811107,6434,6433.3,6434.6,5237.5,5237,5241.1,12845,12843.5,12845.4,5835.5,5834.1,5838.3,406.1,407.2,9067.7,8675.7,5126.4,5128.6,5126.5,55463.7,55453.7,55467.1,7344.4,7344,7343.4,4455.2,4453.4,4460.4,1897.4,1890.2,1916.3,860,2224.7,2219.4,2220.2,1193.7,1192.8,1194.5,3236.1,3232.7,3233.1,6307.8,6306.5,6310.1,3612.6,3610,176.7,167,7986.4,7991.3,7991.6,3182.2,3183.8,3185.8,4029.7,4029.5,4032.2,14615.2,14614.3,14621,167,167,37.939999,25.73
128309560,4868527.5,6433.5,6432,6434.1,5235.7,5234.8,5238.9,12845.2,12842.1,12843.9,5834.8,5833.4,5837.8,406.1,407.2,9068.4,8675.8,5126.6,5128.6,5127.2,55477.1,55471.9,55487.9,7345.2,7343.8,7343.9,4455.2,4453.3,4460.8,1897.4,1890.4,1916.3,860.1,2224.9,2219.7,2220.1,1193.9,1192.8,1194.5,3235.8,3232.4,3232.9,6307.4,6306.9,6310,3611,3609,176.7,167,7984.7,7989.3,7992,3182,3183.1,3184.4,4031.7,4030.2,4033.5,14616.2,14611.1,14606.9,167,167,38.080002,25.76
172250656,4747308,6433.3,6432.5,6434.2,5236.5,5234.5,5239,12841.6,12842.6,12843,5835,5834,5838.7,406.1,407.2,9067.5,8675.8,5126.4,5128.3,5127,55460.3,55460.8,55466.1,7344.7,7343.4,7342.9,4455.8,4453.2,4460.7,1897.4,1890.2,1916.4,860,2224.7,2219.6,2220.4,1193.7,1192.8,1194.4,3235.8,3232.1,3233.2,6307.2,6307.1,6309.8,3608.9,3607.2,176.7,167,7983.6,7985,7990.4,3182,3182.9,3184.7,4030.8,4029.6,4034.1,14615.7,14612.3,14616.6,167,167,38.150002,25.76
119307216,5014859.5,6433.6,6432.1,6434.6,5236.8,5236.4,5241,12842.9,12841,12842.2,5835.3,5834,5838,406.1,407.2,9068.2,8675.5,5126.1,5128.6,5127.4,55469.3,55460.2,55473.6,7343.2,7344.3,7343.7,4455.4,4453.3,4460.7,1897.4,1890.3,1916.4,860,2224.8,2219.7,2220.6,1193.8,1192.7,1194.5,3235.5,3232,3232.8,6307.1,6307.3,6308.6,3610.1,3607.9,176.7,167,7981.2,7986.3,7988.7,3181.8,3183.3,3185.3,4029.8,4029.3,4033.5,14594.7,14589.8,14604.5,167,167,38.130001,25.75
131986304,5227413.5,6432.5,6431.8,6433.6,5235.5,5235.5,5239.9,12844,12842.2,12843.4,5834.8,5833.6,5837.6,406.1,407.2,9067.6,8675.1,5125.8,5128.4,5126.6,55455.3,55464.5,55483.9,7344.4,7343.4,7342.9,4455.2,4453.1,4460.8,1897.4,1890.2,1916.4,859.9,2224.5,2219.6,2220.4,1193.8,1192.7,1194.5,3235.7,3232,3232.9,6307.1,6307.2,6309.4,3611.5,3608,176.7,167,7983.7,7985.8,7986.9,3182.3,3182.4,3184.7,4030.4,4028.6,4029.9,14618.1,14607,14625.9,167,167,38.049999,25.76
146313968,5006618.5,6432.5,6430.9,6432.7,5236.3,5235.7,5240,12844,12840.7,12843.6,5834.1,5833.2,5836.9,406.1,407.2,9068.3,8674.9,5125.7,5127.7,5126.3,55472.3,55467.6,55462.2,7345.4,7344.1,7343.6,4454.7,4452.6,4460.3,1897.4,1890.3,1916.4,859.9,2224.6,2219.6,2220.5,1193.8,1192.8,1194.4,3235.4,3232,3232.4,6306.6,6306.6,6309.9,3610.2,3608.4,176.7,167,7981.8,7983.3,7987.3,3182.1,3182.9,3185.1,4029,4030.5,4030.6,14618.8,14616.7,14612.2,167,167,38.200001,25.73
125717448,4902104.5,6430.9,6429.7,6431.9,5236,5235.2,5239.3,12840.3,12838.6,12841,5833.8,5832.7,5837,406.1,407.2,9067.9,8675.4,5125.2,5127.4,5125.6,55460.4,55460.4,55455,7342.7,7341.8,7341.5,4454.5,4452.6,4460.1,1897.4,1890.3,1916.4,860,2224.4,2219.5,2220.3,1193.8,1192.8,1194.4,3234.9,3231.8,3232.4,6306.4,6306.2,6309.3,3611.4,3609.1,176.7,167,7982.1,7986.7,7988.7,3182.5,3183.9,3186.1,4030.1,4030.8,4032.2,14604.1,14602.1,14600.2,167,167,38.32,25.76
131986304,5047312,6429.8,6428.2,6430.3,5234.1,5233.5,5238.2,12840.8,12840.3,12839.3,5833.7,5832.3,5836.3,406.1,407.2,9067.5,8675.3,5125.2,5128.1,5126.1,55447.6,55444.4,55461.7,7344,7342.7,7342.3,4454.4,4452.7,4460,1897.5,1890.3,1916.4,859.9,2224.7,2219.4,2220.3,1193.7,1192.7,1194.4,3235,3231.5,3232.3,6307.6,6306.7,6309.1,3610.8,3608.7,176.7,167,7984.9,7987.3,7993.8,3182.5,3183.6,3186.4,4028.2,4028.8,4030.3,14604,14603.7,14597,167,167,38.630001,25.76
179161792,4971894.5,6430.6,6428.5,6431,5235.9,5234.3,5238.4,12839,12838.6,12839.8,5833.9,5832.7,5836.2,406.1,407.2,9068.4,8675.1,5125.3,5127,5125.6,55463,55457.4,55465.6,7342.6,7342,7341.8,4454.2,4452.4,4459.8,1897.3,1890.2,1916.4,860,2224.1,2219.2,2220,1193.7,1192.7,1194.2,3235.3,3232,3232.4,6307.6,6307.4,6310.1,3609.6,3607.4,176.7,167,7985.7,7986.6,7990.2,3181.4,3182.1,3184.4,4029.6,4028.9,4030.3,14622.4,14616.9,14611.4,167,167,38.860001,25.75
139876448,4813046.5,6430.1,6429.2,6431.3,5234.6,5233.8,5238.8,12840.2,12838.9,12840.4,5834.2,5832.7,5836.8,406.1,407.2,9068,8675.4,5124.9,5127.3,5125.5,55450.5,55446.8,55446.6,7342.9,7342.2,7341.9,4454.7,4452.4,4459.9,1897.3,1890,1916.3,859.8,2224.5,2219.3,2220.1,1193.7,1192.7,1194.5,3235.5,3231.8,3232.6,6307,6306,6309.2,3611.3,3606.9,176.7,167,7987.6,7987.7,7988.5,3181.6,3183.1,3185.2,4028.5,4027.1,4029.2,14609.2,14608.3,14611.8,167,167,38.82,25.73
