CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
158312112,4726250.5,6848,6846.8,6848.6,5407.7,5407,5411.7,13689.6,13688.7,13690.9,6062.1,6060.9,6064.7,406.2,407.3,9070.3,8678.1,5394.5,5396.7,5395.6,57274.8,57274.2,57284,7805.1,7804.2,7804.4,4618.2,4616.4,4624.1,1898,1890.9,1916.5,860.1,2280.1,2275.2,2276,1211.4,1210.5,1212.2,3320.9,3317.3,3318,6642.4,6640.8,6644.9,3610.1,3609.4,176.7,167,8141.9,8144.9,8149.4,3239.7,3240.6,3241.8,4100.6,4100.1,4102.6,14910.4,14899.4,14902,167,167,43.639999,26.200001
111485280,4773340,6847,6845.7,6847.5,5405.3,5404,5408.4,13690,13689.6,13691.4,6062.2,6060.6,6064.5,406.2,407.3,9071,8678.2,5393.9,5396.2,5394.2,57250.2,57253.3,57259.4,7804.6,7803.3,7802.5,4617.8,4615.6,4623.2,1898.1,1890.9,1916.5,860,2280,2275.3,2276,1211.4,1210.5,1212.2,3320.8,3316.9,3317.6,6640.6,6639.8,6643.4,3613.5,3611.2,176.7,167,8139.7,8147.1,8148.3,3239.7,3241.4,3243.7,4101.9,4100.4,4102.9,14916.8,14911.2,14911.8,167,167,43.82,26.200001
110100376,4853299,6846.7,6845.1,6847.5,5407.4,5404,5409.3,13691.3,13689.8,13690.3,6061.8,6059.9,6064,406.2,407.3,9070.9,8677.7,5393.8,5396,5394.8,57264.2,57254.4,57260.2,7803.4,7801,7800.6,4617.4,4615.4,4622.9,1898.1,1891,1916.5,860,2280,2274.8,2275.8,1211.5,1210.5,1212.2,3320.5,3317,3317.6,6642.1,6640.9,6643.9,3608.4,3606.3,176.7,167,8146.2,8144.5,8147.2,3240.2,3242.2,3242.7,4097.8,4100.4,4101.3,14905.8,14909.8,14908.8,167,167,43.939999,26.190001
125717448,4962404.5,6847.1,6845.4,6848,5405.9,5403.4,5408.9,13689.1,13685.2,13687.4,6061.9,6060.2,6064.2,406.2,407.3,9070.3,8678.1,5394.1,5396.2,5394.4,57275.2,57273.9,57251.3,7804.6,7802.5,7802.2,4617.4,4615.3,4623.4,1898.1,1891,1916.6,860.1,2279.5,2274.6,2275.6,1211.6,1210.5,1212.3,3321.1,3317.3,3317.9,6642.5,6642,6645.1,3612.9,3611.3,176.7,167,8146.1,8146.9,8153.2,3238.9,3240.5,3242.2,4101.6,4099.3,4102.4,14916.4,14903.9,14920.7,167,167,43.959999,26.219999
184764144,4604668.5,6846.1,6844.2,6846.1,5407.2,5407.3,5412,13684.9,13685.6,13685.9,6061.4,6060,6063.7,406.2,407.3,9070.3,8678.4,5393.9,5396.3,5395.1,57255.7,57262.5,57267.6,7807,7806.3,7805,4617.9,4616.4,4623.7,1898.1,1890.9,1916.6,860,2279.4,2274.2,2275,1211.6,1210.5,1212.2,3320.9,3317.3,3318.1,6643.4,6641.8,6644.7,3612.4,3610.6,176.7,167,8140.6,8144.3,8146.3,3239,3240.4,3243.2,4101.8,4100.7,4102.9,14883.5,14882,14896.9,167,167,43.889999,26.17
164546624,4796904.5,6844.1,6843.1,6845.2,5406.1,5404.5,5409.5,13687,13684.9,13687.7,6060.8,6059.9,6063.8,406.2,407.3,9070.7,8677.9,5393.7,5396.1,5394.3,57274,57283.7,57275.8,7806.3,7804.9,7804.5,4617.9,4615.7,4623.2,1898,1890.8,1916.6,860,2279.2,2274.1,2275.1,1211.5,1210.5,1212.2,3320.8,3317.2,3317.7,6642.4,6643,6645.2,3612.6,3609.7,176.7,167,8139.7,8143.3,8142.9,3239.6,3240.9,3243.6,4099.4,4099.3,4101.4,14894,14887,14881.2,167,167,43.830002,26.190001
137186512,4704621.5,6843.7,6842.3,6844.2,5406.9,5404.8,5408.4,13687.7,13685.6,13685.3,6060,6058.7,6061.9,406.2,407.3,9070.5,8678,5392.5,5395.4,5393.9,57274.9,57292.6,57288.5,7801.7,7801.2,7800.8,4617,4614.6,4622.5,1898.1,1891,1916.7,860,2279.4,2274.4,2275.4,1211.3,1210.3,1212.1,3319.9,3316.2,3316.9,6641.1,6640.7,6642.5,3613.7,3611.6,176.7,167,8141.5,8144.4,8153.7,3239,3240,3242.1,4099.7,4097.9,4101.9,14890.3,14886.7,14890.4,167,167,43.740002,26.200001
128309560,4453165,6857,6857.4,6859.4,5412.3,5412.1,5416.1,13694.9,13691.9,13694.8,6064.4,6063.1,6066.6,406.2,407.3,9070.4,8678.3,5390.4,5392.6,5391.2,57260,57267.7,57278.9,7797.1,7797,7797,4615.9,4614.1,4621.4,1898.1,1890.9,1916.6,860,2279.8,2274.7,2275.6,1211.2,1210.2,1211.9,3318.5,3314.7,3315.6,6638.3,6637.2,6641,3611.7,3610,176.7,167,8143.2,8148.6,8149.2,3238.3,3240,3241.9,4101.3,4099,4099.2,14900.4,14912.3,14904.9,167,167,43.91,26.200001
148618720,4859588.5,6844.1,6842.4,6844.1,5403.6,5403.8,5407.5,13682.2,13680.8,13683.8,6059.9,6058.7,6062.5,406.2,407.3,9071,8678.2,5389.4,5391.7,5389.7,57258.2,57269.9,57279.6,7782.8,7782.6,7780.7,4609.9,4607.8,4615.5,1898.1,1890.9,1916.5,860,2279.4,2274.4,2275.2,1211,1210,1211.6,3316,3312.9,3313.8,6631.9,6631.1,6634.4,3612.4,3609.3,176.7,167,8144.2,8151.5,8150.1,3240.1,3240.4,3243.3,4097.7,4098.8,4099.8,14904.8,14899.1,14901.8,167,167,43.380001,26.200001
129130960,4600214.5,6842,6840.7,6843,5404.7,5404.6,5409.1,13684.2,13680.2,13683.2,6060,6058.5,6062.1,406.2,407.3,9070.7,8677.8,5390.4,5392.7,5391,57259.2,57285.1,57273.6,7786.7,7785.3,7783.8,4610.7,4608.8,4616.3,1898,1890.8,1916.7,860,2279.5,2274.3,2275.3,1211,1210.1,1211.8,3317.3,3313.8,3314.4,6633.5,6633.8,6636,3613.9,3611.6,176.7,167,8142.3,8146.2,8152.2,3238.8,3240,3241.8,4096.4,4097.5,4101.8,14909.3,14906.9,14901.6,167,167,44.16,26.190001
155410016,4668464,6842.1,6841,6843.1,5403.9,5402.9,5407.1,13681.7,13680.4,13681.9,6059,6058.2,6061,406.2,407.3,9071,8677.9,5390.4,5392.7,5391,57263.8,57253.8,57275.8,7786.5,7785,7784.9,4611.4,4609.4,4616.7,1898.1,1891,1916.6,860,2279.3,2274.2,2274.9,1211.2,1210.1,1211.7,3317.5,3314.3,3314.9,6633.9,6633.9,6636.5,3612.5,3610.4,176.7,167,8145,8149,8153.2,3239.2,3239.9,3242.7,4098.5,4097.2,4099.6,14884.4,14889.8,14886.8,167,167,44.509998,26.200001
