CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,Humidity,Temp
132614656,5636788,8908.1,8906.6,8908.3,6170.3,6168.8,6173,15668.1,15666.1,15669.7,6660,6657.9,6661.6,406.3,407.3,9070.5,8678.4,5911.6,5914,5912.2,61982.4,61994.5,61992.1,8664.2,8663.3,8662.7,4894.9,4893.1,4900.1,1898,1890.8,1917.1,860.1,2428.5,2423.5,2424.1,1239.7,1238.6,1240.4,3496.9,3493.3,3493.8,6913.2,6913.5,6916.3,3616.2,3614,176.8,167,8429.3,8434.7,8435.8,3384.7,3386,3387.9,4304,4303.8,4304.8,15784.6,15782.3,15791.9,167,167,36.650002,26.33
132344632,5425016.5,8907.2,8905.7,8908.5,6169.5,6167,6171.5,15673.7,15670.3,15671.1,6659,6658.1,6661.9,406.3,407.3,9070.6,8678.3,5911.8,5914,5912,61976.9,61976.1,61986.5,8664.5,8663.7,8662.2,4894.9,4892.7,4900.6,1898,1890.9,1917,860.1,2428.3,2423.2,2424,1239.7,1238.6,1240.3,3497,3493.4,3494.1,6914,6913.9,6916.3,3616.1,3613.6,176.8,167,8435.7,8437.5,8438.2,3385.2,3386.9,3387.8,4303.9,4303.2,4306.3,15784.2,15795.1,15804.4,167,167,36.59,26.360001
134227456,5478928,8909.3,8908.4,8909.1,6171.1,6169.3,6173,15668.4,15668.2,15669.7,6658.4,6657.5,6661.1,406.2,407.3,9070.6,8678.3,5911.6,5914.6,5912.7,61976.6,61964.6,61980.4,8666,8665.2,8664.3,4895,4892.6,4900.4,1898.1,1890.9,1917.1,860.2,2428.3,2423.2,2424,1239.6,1238.5,1240.3,3497,3493.4,3493.7,6912.6,6912.2,6914.3,3615.7,3613.8,176.8,167,8431.7,8435.7,8441.2,3384.5,3385.8,3387.7,4304.9,4302.4,4305.2,15787.9,15801.6,15795.4,167,167,36.599998,26.33
137995584,5525767.5,8909.5,8907.9,8910.1,6170.3,6169.1,6172.8,15672.9,15670.5,15672.3,6658.5,6657.2,6660.7,406.3,407.3,9070.5,8678.2,5912.5,5914.9,5913.2,61992.3,62005,62002.4,8663.6,8661.9,8661.8,4894.7,4892.7,4900,1897.9,1890.9,1917.1,860.2,2428.2,2423.3,2423.9,1239.5,1238.5,1240.2,3496.6,3493.2,3493.8,6912,6911.9,6914.8,3616.4,3614,176.8,167,8437,8443.9,8444.1,3384.5,3384.8,3387.4,4305.1,4301.5,4306.8,15796.5,15791.1,15792.3,167,167,36.610001,26.360001
132855616,5737296,8911.1,8909.2,8912,6171.9,6169.6,6173.1,15675,15672.6,15672.6,6658.6,6656.8,6660.6,406.2,407.3,9070.7,8678.9,5912.8,5914.8,5913.4,61992.5,61994.2,62014.5,8665.2,8662.9,8662.3,4894.7,4892.4,4900.1,1898.1,1890.8,1917.1,860.1,2428.3,2423.6,2424.1,1239.6,1238.5,1240.2,3496.1,3492.6,3493.5,6911.2,6910.4,6913.5,3616.1,3613.8,176.8,167,8431.2,8432.9,8437.7,3384.4,3385.5,3387.1,4301.6,4302.9,4304.7,15786,15782.3,15775.4,167,167,36.630001,26.34
137444384,5480365.5,8912.1,8910.8,8913,6174.4,6170.1,6174.8,15672.8,15671.9,15673.2,6658.8,6657.1,6660.4,406.2,407.3,9071,8678.3,5912.9,5915,5913.2,61995.6,61997.8,61997.4,8661.9,8661.6,8660.5,4894.3,4892.5,4900.2,1897.9,1890.9,1917.1,860,2428.4,2423.3,2424.1,1239.5,1238.5,1240.1,3496,3492.2,3492.9,6909.2,6908.3,6912.7,3616.7,3613.9,176.8,167,8434.2,8439.3,8447.3,3383.1,3385.2,3386.8,4301,4301.6,4302.7,15799.2,15799,15793.5,167,167,36.700001,26.360001
134104376,5535179.5,8912.4,8910.9,8912.9,6172.5,6170.8,6173.1,15672.1,15674.5,15672.6,6658.1,6656.7,6660.6,406.3,407.3,9070.7,8677.7,5912.9,5915.3,5913.9,61956.7,62003,62000.9,8660.7,8660.2,8658.5,4894.3,4892.4,4900.1,1898,1890.7,1917.1,860.1,2428.5,2423.3,2424.2,1239.5,1238.4,1240.1,3495.7,3492.2,3492.9,6909.4,6909.2,6912.5,3616.8,3614.7,176.8,167,8425.9,8429.5,8436.6,3383.3,3385.8,3387.9,4303,4302.9,4305.9,15791.8,15793.4,15794.7,167,167,36.740002,26.33
137444384,5207960.5,8913.7,8913.2,8915.4,6172.1,6169.8,6174.5,15675.7,15675.3,15676.6,6658.7,6657.2,6661.6,406.2,407.3,9071.1,8678.1,5913.4,5915.6,5914.3,62012,61991.5,62008.5,8663,8660.9,8658.7,4894.7,4892.8,4900.1,1898,1890.9,1917.2,860.1,2428.5,2423.6,2424.4,1239.3,1238.4,1240.2,3495.6,3492.1,3492.6,6908.8,6907.2,6911.8,3615.9,3612.7,176.8,167,8431,8432.7,8436.6,3384.4,3385.7,3387.9,4302.4,4301.8,4303.6,15806.7,15798.5,15804.8,167,167,36.779999,26.33
145876128,5379616,8916.3,8914.7,8916.9,6174.3,6174.4,6177.6,15679.7,15678.8,15679.7,6658.7,6656.9,6661,406.2,407.3,9070.7,8679.3,5913.5,5915.6,5914.6,61992.1,62002.6,62001.6,8659.9,8657.8,8658.9,4894.9,4892.5,4900,1897.9,1890.8,1917.1,860.1,2428.7,2423.4,2424.1,1239.4,1238.3,1240,3495.5,3491.8,3492.5,6907.5,6906.9,6910.5,3615,3612.3,176.8,167,8431.8,8430.4,8431.9,3383.6,3384.9,3386.9,4302.1,4302.1,4304,15786.1,15786.2,15801.8,167,167,36.779999,26.34
132224968,5813242,8917.5,8917.8,8919.1,6180.3,6173.2,6177.7,15685.4,15681.7,15682.2,6659.3,6658,6661.7,406.3,407.3,9071.1,8678.7,5914.6,5916.6,5915.1,62012.3,62016.1,62012.5,8663,8661.4,8660.5,4894.2,4892.1,4899.7,1898,1890.8,1917,860.1,2428.8,2423.6,2424.6,1239.4,1238.3,1240,3495.6,3491.8,3492.4,6909.5,6909,6912.6,3616.3,3613.5,176.8,167,8428.1,8429.1,8435.2,3384.6,3384.6,3388.2,4302.8,4303.9,4307.6,15801,15800.2,15798.1,167,167,36.75,26.33
